vuosi;aluejakotunniste;aluejakoselite;lukumäärä;ka_pinta_ala_m2;mediaanihinta_eur;keskihinta_eur;rantatyyppi
2013;441;Luumäki;3;8404;11000;25500;ei_rantaa
2013;475;Maalahti;3;2533;97000;73333;ei_rantaa
2013;480;Marttila;3;2070;42500;46500;ei_rantaa
2013;20;Akaa;6;5235;52500;72917;ei_rantaa
2013;484;Merikarvia;3;3437;23500;22667;ei_rantaa
2013;491;Mikkeli;4;8576;32500;36750;ei_rantaa
2013;494;Muhos;3;5673;24000;37000;ei_rantaa
2013;499;Mustasaari;3;7730;62000;59833;ei_rantaa
2013;503;Mynämäki;10;4905;42200;45290;ei_rantaa
2013;504;Myrskylä;3;7567;58000;72333;ei_rantaa
2013;505;Mäntsälä;6;2419;70000;64083;ei_rantaa
2013;507;Mäntyharju;10;3371;30000;31400;ei_rantaa
2013;536;Nokia;3;4560;23500;24333;ei_rantaa
2013;538;Nousiainen;8;5122;44000;49500;ei_rantaa
2013;545;Närpiö;4;3110;24000;39500;ei_rantaa
2014;848;Tohmajärvi;4;3116;17500;18250;ei_rantaa
2014;562;Orivesi;8;3873;44000;46163;ei_rantaa
2014;851;Tornio;3;4883;20000;21667;ei_rantaa
2014;564;Oulu;7;5132;41000;47357;ei_rantaa
2014;260;Kitee;7;7344;23000;85257;ei_rantaa
2014;576;Padasjoki;6;4122;41500;47833;ei_rantaa
2014;16;Asikkala;10;4652;53250;52150;ei_rantaa
2014;18;Askola;3;3670;69600;55867;ei_rantaa
2014;580;Parikkala;4;5466;20500;20000;ei_rantaa
2014;271;Kokemäki;7;3152;20000;26071;ei_rantaa
2014;887;Urjala;11;5801;52500;44382;ei_rantaa
2014;889;Utajärvi;4;5053;37500;56750;ei_rantaa
2014;50;Eura;5;3338;15000;22900;ei_rantaa
2014;51;Eurajoki;6;5214;28500;35667;ei_rantaa
2014;905;Vaasa;4;2557;47500;50000;ei_rantaa
2014;908;Valkeakoski;3;6710;45000;55000;ei_rantaa
2014;286;Kouvola;16;4050;30972;36937;ei_rantaa
2014;287;Kristiinankaupunki;3;5000;25000;25667;ei_rantaa
2014;322;Kemiönsaari;5;6886;48000;40940;ei_rantaa
2014;61;Forssa;5;4277;28000;32000;ei_rantaa
2014;593;Pieksämäki;6;4712;28250;28750;ei_rantaa
2014;445;Parainen;11;5414;60000;82745;ei_rantaa
2014;508;Mänttä-Vilppula;3;9330;37000;33833;ei_rantaa
2014;598;Pietarsaari;5;1112;25000;42500;ei_rantaa
2014;710;Raasepori;11;6906;78000;103409;ei_rantaa
2014;790;Sastamala;13;5413;33500;40731;ei_rantaa
2014;291;Kuhmoinen;5;3493;34500;35100;ei_rantaa
2014;791;Siikalatva;4;4878;40500;38000;ei_rantaa
2014;918;Vehmaa;9;5831;40000;38722;ei_rantaa
2014;608;Pomarkku;4;7678;33000;31875;ei_rantaa
2014;609;Pori;12;5101;47000;44042;ei_rantaa
2014;922;Vesilahti;3;4850;59000;74833;ei_rantaa
2014;638;Porvoo;8;6790;62000;69500;ei_rantaa
2014;81;Hartola;4;6008;39300;43650;ei_rantaa
2014;82;Hattula;4;2682;82500;95450;ei_rantaa
2014;615;Pudasjärvi;4;5588;24000;36125;ei_rantaa
2014;927;Vihti;13;4839;57000;64769;ei_rantaa
2014;86;Hausjärvi;6;4803;46750;43750;ei_rantaa
2014;619;Punkalaidun;12;7139;36200;36575;ei_rantaa
2014;111;Heinola;6;4380;37500;36333;ei_rantaa
2014;624;Pyhtää;3;4135;39500;38833;ei_rantaa
2014;936;Virrat;8;6667;28750;29313;ei_rantaa
2014;98;Hollola;7;4402;59000;56643;ei_rantaa
2014;400;Laitila;5;4143;47000;43300;ei_rantaa
2014;102;Huittinen;8;2249;21500;24938;ei_rantaa
2014;407;Lapinjärvi;5;2609;57000;54600;ei_rantaa
2014;635;Pälkäne;10;3106;47800;46760;ei_rantaa
2014;636;Pöytyä;10;4657;39500;38425;ei_rantaa
2014;108;Hämeenkyrö;5;6686;37000;51600;ei_rantaa
2014;109;Hämeenlinna;34;4439;43000;48215;ei_rantaa
2014;142;Iitti;5;2923;57000;69400;ei_rantaa
2014;684;Rauma;5;6529;37000;32600;ei_rantaa
2014;143;Ikaalinen;7;4180;66500;56786;ei_rantaa
2014;146;Ilomantsi;3;8060;14000;19667;ei_rantaa
2014;980;Ylöjärvi;11;4471;64000;74818;ei_rantaa
2014;422;Lieksa;5;8162;15000;14400;ei_rantaa
2014;152;Isokyrö;4;5920;27500;40375;ei_rantaa
2014;165;Janakkala;7;6726;55000;58214;ei_rantaa
2014;702;Ruovesi;3;3707;39000;33667;ei_rantaa
2014;444;Lohja;28;5549;72000;87036;ei_rantaa
2014;169;Jokioinen;6;5511;42500;47417;ei_rantaa
2014;430;Loimaa;11;5876;32000;35909;ei_rantaa
2014;433;Loppi;15;4727;57000;60967;ei_rantaa
2014;707;Rääkkylä;3;2613;20000;33000;ei_rantaa
2014;172;Joutsa;5;9840;32000;28000;ei_rantaa
2014;434;Loviisa;6;7868;62000;90333;ei_rantaa
2014;732;Salla;5;4921;24000;23300;ei_rantaa
2014;734;Salo;31;6342;36000;47216;ei_rantaa
2014;179;Jyväskylä;3;3723;38000;35667;ei_rantaa
2014;946;Vöyri;5;4702;50000;55400;ei_rantaa
2014;738;Sauvo;7;5608;87000;87714;ei_rantaa
2014;739;Savitaipale;3;2983;11500;17167;ei_rantaa
2014;475;Maalahti;6;2597;27250;32417;ei_rantaa
2014;740;Savonlinna;3;6467;22500;24167;ei_rantaa
2014;182;Jämsä;6;4069;21100;31700;ei_rantaa
2014;743;Seinäjoki;5;4110;35000;35200;ei_rantaa
2014;20;Akaa;7;4504;32000;35480;ei_rantaa
2014;208;Kalajoki;3;4368;32500;89500;ei_rantaa
2014;211;Kangasala;3;7010;58000;71000;ei_rantaa
2014;491;Mikkeli;4;5579;40000;38925;ei_rantaa
2014;214;Kankaanpää;4;5135;27500;24250;ei_rantaa
2014;761;Somero;19;4648;32000;50753;ei_rantaa
2014;503;Mynämäki;8;5100;48000;44838;ei_rantaa
2014;505;Mäntsälä;4;4213;63000;64500;ei_rantaa
2014;777;Suomussalmi;3;8533;21000;25000;ei_rantaa
2014;233;Kauhava;6;3648;18250;20667;ei_rantaa
2014;507;Mäntyharju;5;7853;33000;32700;ei_rantaa
2014;781;Sysmä;10;6585;37000;41890;ei_rantaa
2014;535;Nivala;3;2020;17500;23167;ei_rantaa
2014;833;Taivassalo;7;6741;55000;60571;ei_rantaa
2014;834;Tammela;13;4483;45000;43185;ei_rantaa
2014;538;Nousiainen;5;6682;43000;57700;ei_rantaa
2014;837;Tampere;4;8750;57000;54375;ei_rantaa
2014;846;Teuva;3;3087;17000;24500;ei_rantaa
2015;560;Orimattila;4;2033;21750;21625;ei_rantaa
2015;562;Orivesi;10;5623;32000;37600;ei_rantaa
2015;564;Oulu;3;7528;47500;47000;ei_rantaa
2015;576;Padasjoki;4;8458;35750;40125;ei_rantaa
2015;577;Paimio;4;3824;34500;44250;ei_rantaa
2015;16;Asikkala;14;4091;50250;61900;ei_rantaa
2015;43;Eckerö;5;3894;36000;32700;ei_rantaa
2015;50;Eura;10;4542;39000;40140;ei_rantaa
2015;51;Eurajoki;6;4213;28000;28917;ei_rantaa
2015;322;Kemiönsaari;11;4773;27500;36450;ei_rantaa
2015;61;Forssa;4;3284;38000;35250;ei_rantaa
2015;593;Pieksämäki;5;4072;20000;18300;ei_rantaa
2015;445;Parainen;5;6234;80000;72800;ei_rantaa
2015;710;Raasepori;11;6821;75000;72727;ei_rantaa
2015;790;Sastamala;13;5884;39000;36510;ei_rantaa
2015;75;Hamina;3;7527;36000;29000;ei_rantaa
2015;76;Hammarland;3;6710;40000;49167;ei_rantaa
2015;609;Pori;15;4543;38000;37817;ei_rantaa
2015;638;Porvoo;11;5761;50500;65864;ei_rantaa
2015;81;Hartola;4;5619;40250;47000;ei_rantaa
2015;82;Hattula;8;4570;33000;36875;ei_rantaa
2015;615;Pudasjärvi;4;3893;13500;16250;ei_rantaa
2015;86;Hausjärvi;3;6659;50000;59000;ei_rantaa
2015;111;Heinola;9;6909;45000;47956;ei_rantaa
2015;619;Punkalaidun;8;6225;33000;43313;ei_rantaa
2015;620;Puolanka;3;6973;50000;43667;ei_rantaa
2015;97;Hirvensalmi;3;2510;17000;26167;ei_rantaa
2015;98;Hollola;3;2077;32000;30667;ei_rantaa
2015;102;Huittinen;3;3547;17500;16000;ei_rantaa
2015;103;Humppila;9;6289;38000;36778;ei_rantaa
2015;635;Pälkäne;10;2799;39875;48075;ei_rantaa
2015;636;Pöytyä;5;6204;44900;46780;ei_rantaa
2015;109;Hämeenlinna;29;3912;39000;41683;ei_rantaa
2015;139;Ii;3;6760;63000;75167;ei_rantaa
2015;684;Rauma;5;6770;35000;47700;ei_rantaa
2015;142;Iitti;8;4974;35000;42775;ei_rantaa
2015;143;Ikaalinen;4;1292;34500;33250;ei_rantaa
2015;152;Isokyrö;5;2965;24000;24500;ei_rantaa
2015;165;Janakkala;3;4959;15000;23000;ei_rantaa
2015;702;Ruovesi;4;6105;40000;46250;ei_rantaa
2015;169;Jokioinen;3;2370;22000;23667;ei_rantaa
2015;707;Rääkkylä;3;7050;36000;48333;ei_rantaa
2015;729;Saarijärvi;3;4500;21750;25583;ei_rantaa
2015;176;Juuka;4;10372;22750;22875;ei_rantaa
2015;734;Salo;28;5371;40000;48446;ei_rantaa
2015;179;Jyväskylä;4;3788;36500;38250;ei_rantaa
2015;946;Vöyri;3;4673;53000;45800;ei_rantaa
2015;182;Jämsä;5;5562;45000;59900;ei_rantaa
2015;740;Savonlinna;4;6507;17800;18900;ei_rantaa
2015;743;Seinäjoki;6;4402;24950;30983;ei_rantaa
2015;746;Sievi;3;1754;22000;20333;ei_rantaa
2015;747;Siikainen;3;8777;30000;27333;ei_rantaa
2015;211;Kangasala;12;5400;35000;37350;ei_rantaa
2015;213;Kangasniemi;3;8333;19500;24833;ei_rantaa
2015;761;Somero;18;4863;43750;48472;ei_rantaa
2015;765;Sotkamo;4;8024;15000;22250;ei_rantaa
2015;224;Karkkila;5;6400;59000;61700;ei_rantaa
2015;226;Karstula;3;5300;20000;22333;ei_rantaa
2015;233;Kauhava;4;3554;39000;38500;ei_rantaa
2015;781;Sysmä;8;4477;33500;45688;ei_rantaa
2015;833;Taivassalo;4;11697;88500;96000;ei_rantaa
2015;241;Keminmaa;3;5073;20000;16667;ei_rantaa
2015;834;Tammela;15;4899;42500;55900;ei_rantaa
2015;853;Turku;3;4385;149000;141000;ei_rantaa
2015;260;Kitee;4;7005;21500;31625;ei_rantaa
2015;263;Kiuruvesi;3;7517;36000;31333;ei_rantaa
2015;271;Kokemäki;3;5507;28000;30000;ei_rantaa
2015;887;Urjala;8;5516;32500;39625;ei_rantaa
2015;895;Uusikaupunki;3;12650;82000;87333;ei_rantaa
2015;284;Koski;3;1790;26500;29833;ei_rantaa
2015;286;Kouvola;12;3321;24500;28042;ei_rantaa
2015;908;Valkeakoski;4;2820;70250;74375;ei_rantaa
2015;918;Vehmaa;4;5578;45500;48125;ei_rantaa
2015;301;Kurikka;4;5129;25250;26625;ei_rantaa
2015;304;Kustavi;7;5674;63000;80929;ei_rantaa
2015;927;Vihti;9;4403;64000;65056;ei_rantaa
2015;931;Viitasaari;3;9330;7600;9533;ei_rantaa
2015;316;Kärkölä;3;3024;52000;41900;ei_rantaa
2015;936;Virrat;4;3240;16000;17438;ei_rantaa
2015;400;Laitila;8;4913;37350;52400;ei_rantaa
2015;407;Lapinjärvi;4;3350;45000;48000;ei_rantaa
2015;402;Lapinlahti;4;5086;19500;21000;ei_rantaa
2015;405;Lappeenranta;5;2878;24000;54180;ei_rantaa
2015;980;Ylöjärvi;6;4590;51000;109333;ei_rantaa
2015;420;Leppävirta;3;7847;22000;17333;ei_rantaa
2015;422;Lieksa;7;6848;27000;25286;ei_rantaa
2015;444;Lohja;19;4878;50000;48655;ei_rantaa
2015;430;Loimaa;8;7066;25000;27563;ei_rantaa
2015;433;Loppi;21;4647;50000;57475;ei_rantaa
2015;434;Loviisa;4;5784;50000;62500;ei_rantaa
2015;441;Luumäki;3;6663;29000;45000;ei_rantaa
2015;20;Akaa;3;2968;27000;29333;ei_rantaa
2015;480;Marttila;3;2458;24600;28533;ei_rantaa
2015;484;Merikarvia;5;6103;20000;18600;ei_rantaa
2015;489;Miehikkälä;4;6235;32000;29875;ei_rantaa
2015;491;Mikkeli;7;4846;18000;23886;ei_rantaa
2015;499;Mustasaari;4;4243;21500;22250;ei_rantaa
2015;503;Mynämäki;11;5570;41000;45864;ei_rantaa
2015;504;Myrskylä;3;3738;56500;62667;ei_rantaa
2015;505;Mäntsälä;6;5710;36250;47083;ei_rantaa
2015;507;Mäntyharju;15;6398;31000;29933;ei_rantaa
2015;538;Nousiainen;3;7029;64000;52333;ei_rantaa
2016;560;Orimattila;3;2637;22000;19000;ei_rantaa
2016;5;Alajärvi;4;4532;47125;47313;ei_rantaa
2016;561;Oripää;3;6608;33000;30667;ei_rantaa
2016;562;Orivesi;15;6179;42000;43280;ei_rantaa
2016;564;Oulu;5;3566;42000;50500;ei_rantaa
2016;10;Alavus;4;7735;26500;26250;ei_rantaa
2016;576;Padasjoki;5;4036;30000;35550;ei_rantaa
2016;577;Paimio;3;4907;25000;61067;ei_rantaa
2016;16;Asikkala;12;6433;39500;53917;ei_rantaa
2016;46;Enonkoski;3;5647;28000;35733;ei_rantaa
2016;50;Eura;6;2984;39000;41833;ei_rantaa
2016;322;Kemiönsaari;9;4480;66000;68944;ei_rantaa
2016;61;Forssa;5;5267;39000;36800;ei_rantaa
2016;445;Parainen;5;6186;114000;106200;ei_rantaa
2016;593;Pieksämäki;6;4188;9250;14500;ei_rantaa
2016;710;Raasepori;15;8305;100000;112150;ei_rantaa
2016;598;Pietarsaari;5;2500;79000;88400;ei_rantaa
2016;71;Haapavesi;5;6518;18000;27800;ei_rantaa
2016;790;Sastamala;16;4951;33500;33969;ei_rantaa
2016;791;Siikalatva;3;7570;16500;14500;ei_rantaa
2016;75;Hamina;3;6693;13000;11000;ei_rantaa
2016;608;Pomarkku;4;3850;21000;27750;ei_rantaa
2016;609;Pori;12;3140;31500;41550;ei_rantaa
2016;638;Porvoo;4;7319;54450;65975;ei_rantaa
2016;81;Hartola;6;8459;22000;22650;ei_rantaa
2016;82;Hattula;3;2187;25000;31000;ei_rantaa
2016;615;Pudasjärvi;5;5940;23500;30300;ei_rantaa
2016;86;Hausjärvi;3;3680;52000;53167;ei_rantaa
2016;619;Punkalaidun;8;2640;21000;21313;ei_rantaa
2016;111;Heinola;10;5922;29000;37770;ei_rantaa
2016;98;Hollola;7;7032;73000;64186;ei_rantaa
2016;102;Huittinen;4;3280;36000;29875;ei_rantaa
2016;103;Humppila;5;6717;34000;38000;ei_rantaa
2016;635;Pälkäne;8;3373;49500;54750;ei_rantaa
2016;636;Pöytyä;13;5794;29500;31423;ei_rantaa
2016;678;Raahe;3;5013;26000;25833;ei_rantaa
2016;109;Hämeenlinna;24;4007;51250;54338;ei_rantaa
2016;139;Ii;4;2717;22500;24499;ei_rantaa
2016;683;Ranua;3;4301;35000;54333;ei_rantaa
2016;684;Rauma;5;4459;22250;25250;ei_rantaa
2016;142;Iitti;7;5534;37200;51100;ei_rantaa
2016;143;Ikaalinen;5;2503;42000;43900;ei_rantaa
2016;148;Inari;4;9979;33000;80600;ei_rantaa
2016;698;Rovaniemi;3;6290;44000;44667;ei_rantaa
2016;165;Janakkala;3;4757;45000;47833;ei_rantaa
2016;702;Ruovesi;3;6200;18000;17333;ei_rantaa
2016;170;Jomala;3;3603;37000;60667;ei_rantaa
2016;172;Joutsa;5;6117;22000;31800;ei_rantaa
2016;734;Salo;38;6821;65250;57133;ei_rantaa
2016;738;Sauvo;3;5200;57000;60667;ei_rantaa
2016;182;Jämsä;4;2656;36000;37875;ei_rantaa
2016;743;Seinäjoki;5;2619;18000;26300;ei_rantaa
2016;746;Sievi;3;4884;35000;30000;ei_rantaa
2016;747;Siikainen;3;7217;35000;35000;ei_rantaa
2016;748;Siikajoki;3;5613;25000;26633;ei_rantaa
2016;211;Kangasala;8;3313;36500;38250;ei_rantaa
2016;214;Kankaanpää;3;3298;22000;31000;ei_rantaa
2016;761;Somero;11;4898;47000;57246;ei_rantaa
2016;224;Karkkila;3;5263;47200;54733;ei_rantaa
2016;781;Sysmä;9;6307;35000;37556;ei_rantaa
2016;783;Säkylä;4;3534;47500;47750;ei_rantaa
2016;834;Tammela;15;4196;47000;45613;ei_rantaa
2016;853;Turku;3;3166;81000;100333;ei_rantaa
2016;271;Kokemäki;10;4580;21500;29975;ei_rantaa
2016;887;Urjala;7;5334;45000;50000;ei_rantaa
2016;889;Utajärvi;4;2303;28750;33750;ei_rantaa
2016;895;Uusikaupunki;4;6412;32500;29625;ei_rantaa
2016;286;Kouvola;12;4379;34000;36788;ei_rantaa
2016;287;Kristiinankaupunki;3;9933;18500;21833;ei_rantaa
2016;288;Kruunupyy;3;4550;35500;28834;ei_rantaa
2016;291;Kuhmoinen;4;4543;26000;25500;ei_rantaa
2016;295;Kumlinge;3;4117;13000;17858;ei_rantaa
2016;297;Kuopio;3;3203;20000;20967;ei_rantaa
2016;918;Vehmaa;7;5490;40000;46714;ei_rantaa
2016;301;Kurikka;3;3667;100000;68833;ei_rantaa
2016;927;Vihti;6;4565;44000;40967;ei_rantaa
2016;931;Viitasaari;3;13647;38000;45500;ei_rantaa
2016;936;Virrat;3;3267;25000;28333;ei_rantaa
2016;400;Laitila;11;5423;45000;56318;ei_rantaa
2016;980;Ylöjärvi;5;3436;50000;66800;ei_rantaa
2016;417;Lemland;3;3283;52000;49000;ei_rantaa
2016;981;Ypäjä;3;6496;18000;29000;ei_rantaa
2016;422;Lieksa;5;8444;18000;19500;ei_rantaa
2016;444;Lohja;20;4297;61250;87050;ei_rantaa
2016;430;Loimaa;10;3961;32000;31050;ei_rantaa
2016;433;Loppi;11;4154;50000;61500;ei_rantaa
2016;434;Loviisa;4;3722;46500;51875;ei_rantaa
2016;435;Luhanka;3;3453;16000;21333;ei_rantaa
2016;438;Lumparland;3;3800;28000;58000;ei_rantaa
2016;475;Maalahti;4;5768;48000;47625;ei_rantaa
2016;20;Akaa;5;1993;31000;29500;ei_rantaa
2016;480;Marttila;3;7597;41500;41500;ei_rantaa
2016;489;Miehikkälä;3;3365;20000;23667;ei_rantaa
2016;491;Mikkeli;12;7098;18250;31817;ei_rantaa
2016;503;Mynämäki;8;6183;49000;52000;ei_rantaa
2016;504;Myrskylä;4;5765;46750;47625;ei_rantaa
2016;505;Mäntsälä;3;6040;40000;55667;ei_rantaa
2016;507;Mäntyharju;16;4542;20250;25032;ei_rantaa
2016;545;Närpiö;3;3622;40000;29000;ei_rantaa
2017;560;Orimattila;5;6900;30000;37200;ei_rantaa
2017;562;Orivesi;12;4043;36000;33496;ei_rantaa
2017;10;Alavus;4;5901;31750;36875;ei_rantaa
2017;564;Oulu;3;2273;40000;47167;ei_rantaa
2017;576;Padasjoki;3;7057;35000;40667;ei_rantaa
2017;16;Asikkala;18;4283;48000;46928;ei_rantaa
2017;263;Kiuruvesi;3;2333;17500;16000;ei_rantaa
2017;18;Askola;5;4749;54000;54700;ei_rantaa
2017;271;Kokemäki;9;3950;16000;20278;ei_rantaa
2017;887;Urjala;12;4068;25000;30875;ei_rantaa
2017;50;Eura;6;5858;22250;32500;ei_rantaa
2017;51;Eurajoki;5;6039;24000;27400;ei_rantaa
2017;284;Koski;5;2768;30000;29200;ei_rantaa
2017;286;Kouvola;8;5994;30000;34125;ei_rantaa
2017;61;Forssa;6;3677;32500;45167;ei_rantaa
2017;445;Parainen;6;8074;30500;43667;ei_rantaa
2017;593;Pieksämäki;4;9033;15000;17341;ei_rantaa
2017;710;Raasepori;10;7682;68500;101100;ei_rantaa
2017;598;Pietarsaari;5;3105;70000;80600;ei_rantaa
2017;790;Sastamala;15;3515;30000;34340;ei_rantaa
2017;297;Kuopio;8;3278;31500;47738;ei_rantaa
2017;918;Vehmaa;5;5883;35000;33840;ei_rantaa
2017;608;Pomarkku;3;6840;40000;42333;ei_rantaa
2017;301;Kurikka;3;8733;22000;28333;ei_rantaa
2017;609;Pori;7;4955;18500;17786;ei_rantaa
2017;922;Vesilahti;3;5633;23000;23000;ei_rantaa
2017;304;Kustavi;3;8001;85000;108933;ei_rantaa
2017;81;Hartola;3;7207;30000;30333;ei_rantaa
2017;638;Porvoo;3;6793;79000;93500;ei_rantaa
2017;614;Posio;5;6109;22500;30800;ei_rantaa
2017;82;Hattula;7;4486;30000;35786;ei_rantaa
2017;615;Pudasjärvi;4;7548;17878;18689;ei_rantaa
2017;927;Vihti;7;3729;52000;62714;ei_rantaa
2017;86;Hausjärvi;8;4292;41500;38329;ei_rantaa
2017;111;Heinola;6;6511;45500;40125;ei_rantaa
2017;619;Punkalaidun;8;3812;37500;34500;ei_rantaa
2017;936;Virrat;7;6006;22500;30214;ei_rantaa
2017;398;Lahti;5;3435;40000;39200;ei_rantaa
2017;98;Hollola;8;6411;39250;48625;ei_rantaa
2017;400;Laitila;17;4849;29000;35265;ei_rantaa
2017;102;Huittinen;5;4812;24900;29780;ei_rantaa
2017;103;Humppila;4;8040;52000;50125;ei_rantaa
2017;407;Lapinjärvi;6;3535;50750;50500;ei_rantaa
2017;402;Lapinlahti;3;5487;15000;19000;ei_rantaa
2017;635;Pälkäne;12;5085;53000;57875;ei_rantaa
2017;636;Pöytyä;7;5009;22400;29743;ei_rantaa
2017;405;Lappeenranta;3;3400;20000;19000;ei_rantaa
2017;108;Hämeenkyrö;7;3106;41000;49000;ei_rantaa
2017;109;Hämeenlinna;24;5583;39000;43979;ei_rantaa
2017;139;Ii;3;2350;49000;47333;ei_rantaa
2017;410;Laukaa;3;3128;28000;31000;ei_rantaa
2017;683;Ranua;4;6575;25000;43250;ei_rantaa
2017;142;Iitti;7;5138;35000;38429;ei_rantaa
2017;684;Rauma;4;6122;42500;40875;ei_rantaa
2017;143;Ikaalinen;3;8680;45000;39000;ei_rantaa
2017;145;Ilmajoki;5;5822;24000;24200;ei_rantaa
2017;980;Ylöjärvi;4;1940;44150;48575;ei_rantaa
2017;981;Ypäjä;4;7720;37000;46250;ei_rantaa
2017;422;Lieksa;6;7233;27000;27167;ei_rantaa
2017;698;Rovaniemi;6;6466;43500;40417;ei_rantaa
2017;165;Janakkala;5;7834;37000;52600;ei_rantaa
2017;444;Lohja;28;6765;49000;55548;ei_rantaa
2017;702;Ruovesi;7;7676;36000;42357;ei_rantaa
2017;169;Jokioinen;4;6152;36500;34500;ei_rantaa
2017;430;Loimaa;17;4141;21000;27000;ei_rantaa
2017;172;Joutsa;10;5037;35000;38200;ei_rantaa
2017;433;Loppi;16;5145;56500;53755;ei_rantaa
2017;729;Saarijärvi;4;5029;23500;21408;ei_rantaa
2017;734;Salo;35;5738;40000;42865;ei_rantaa
2017;946;Vöyri;3;2450;28000;48000;ei_rantaa
2017;738;Sauvo;8;4273;36500;39750;ei_rantaa
2017;182;Jämsä;5;6764;25000;24360;ei_rantaa
2017;740;Savonlinna;4;8544;34000;34000;ei_rantaa
2017;743;Seinäjoki;3;13807;39000;35500;ei_rantaa
2017;746;Sievi;3;6964;25000;26000;ei_rantaa
2017;20;Akaa;3;5017;35000;65667;ei_rantaa
2017;211;Kangasala;6;3726;36000;38750;ei_rantaa
2017;489;Miehikkälä;3;8992;44000;54833;ei_rantaa
2017;491;Mikkeli;5;13496;45000;42400;ei_rantaa
2017;214;Kankaanpää;6;6077;20000;28417;ei_rantaa
2017;761;Somero;16;4633;45000;48197;ei_rantaa
2017;771;Sund;3;7561;95000;90667;ei_rantaa
2017;503;Mynämäki;5;4341;35000;32500;ei_rantaa
2017;504;Myrskylä;4;7735;41000;43500;ei_rantaa
2017;505;Mäntsälä;10;5296;68000;64050;ei_rantaa
2017;232;Kauhajoki;3;3337;18500;23167;ei_rantaa
2017;507;Mäntyharju;10;6048;29500;31650;ei_rantaa
2017;781;Sysmä;7;5177;41000;43357;ei_rantaa
2017;832;Taivalkoski;4;8510;16500;16625;ei_rantaa
2017;535;Nivala;3;11281;27000;24833;ei_rantaa
2017;833;Taivassalo;7;6194;69000;63357;ei_rantaa
2017;834;Tammela;21;4275;37000;39010;ei_rantaa
2017;543;Nurmijärvi;3;2150;52000;46333;ei_rantaa
2017;250;Kihniö;3;5057;40000;61167;ei_rantaa
2018;560;Orimattila;6;5699;28000;29500;ei_rantaa
2018;562;Orivesi;10;6124;29500;32050;ei_rantaa
2018;564;Oulu;4;8113;58500;124250;ei_rantaa
2018;260;Kitee;3;9970;16500;16667;ei_rantaa
2018;576;Padasjoki;4;2234;46500;61750;ei_rantaa
2018;261;Kittilä;3;6067;35000;34400;ei_rantaa
2018;16;Asikkala;11;4261;35000;37455;ei_rantaa
2018;18;Askola;3;3687;33000;44167;ei_rantaa
2018;265;Kivijärvi;3;7183;9000;10833;ei_rantaa
2018;581;Parkano;5;7190;36000;38400;ei_rantaa
2018;887;Urjala;11;5176;45000;42182;ei_rantaa
2018;889;Utajärvi;5;6760;18000;16200;ei_rantaa
2018;47;Enontekiö;7;4778;28500;38792;ei_rantaa
2018;895;Uusikaupunki;6;5670;25500;31333;ei_rantaa
2018;50;Eura;5;5778;27000;30200;ei_rantaa
2018;284;Koski;5;2713;16500;22500;ei_rantaa
2018;51;Eurajoki;8;3408;36900;34163;ei_rantaa
2018;286;Kouvola;12;4757;23000;30262;ei_rantaa
2018;287;Kristiinankaupunki;5;4356;20000;21100;ei_rantaa
2018;322;Kemiönsaari;4;3863;43000;60375;ei_rantaa
2018;593;Pieksämäki;6;6634;11500;20583;ei_rantaa
2018;445;Parainen;7;5617;90000;116286;ei_rantaa
2018;598;Pietarsaari;9;1413;76000;94111;ei_rantaa
2018;710;Raasepori;4;6178;61500;65000;ei_rantaa
2018;790;Sastamala;10;5538;32000;35950;ei_rantaa
2018;791;Siikalatva;3;4413;22000;31333;ei_rantaa
2018;918;Vehmaa;4;4183;43000;50750;ei_rantaa
2018;77;Hankasalmi;4;7503;39500;34275;ei_rantaa
2018;609;Pori;9;5486;32000;31033;ei_rantaa
2018;78;Hanko;3;5477;56000;62000;ei_rantaa
2018;638;Porvoo;4;6439;69000;123750;ei_rantaa
2018;304;Kustavi;4;7373;99000;102000;ei_rantaa
2018;81;Hartola;5;2886;30000;33800;ei_rantaa
2018;615;Pudasjärvi;3;5077;13000;18333;ei_rantaa
2018;927;Vihti;5;4919;60000;66700;ei_rantaa
2018;86;Hausjärvi;9;6033;28000;45500;ei_rantaa
2018;619;Punkalaidun;5;3840;26000;25700;ei_rantaa
2018;111;Heinola;5;6614;30000;33400;ei_rantaa
2018;620;Puolanka;4;5725;25303;29351;ei_rantaa
2018;316;Kärkölä;5;2608;45000;49100;ei_rantaa
2018;97;Hirvensalmi;5;4247;14500;25900;ei_rantaa
2018;398;Lahti;4;4948;20750;23250;ei_rantaa
2018;98;Hollola;9;7395;45000;45056;ei_rantaa
2018;399;Laihia;3;3523;15000;13333;ei_rantaa
2018;400;Laitila;9;6527;30000;38222;ei_rantaa
2018;102;Huittinen;4;3361;16000;18500;ei_rantaa
2018;407;Lapinjärvi;4;6684;35000;38875;ei_rantaa
2018;103;Humppila;3;2617;10250;10917;ei_rantaa
2018;635;Pälkäne;5;4577;55000;52000;ei_rantaa
2018;402;Lapinlahti;3;6600;20000;21667;ei_rantaa
2018;636;Pöytyä;4;3483;31000;30500;ei_rantaa
2018;405;Lappeenranta;4;4140;47500;39500;ei_rantaa
2018;108;Hämeenkyrö;3;3782;55000;48333;ei_rantaa
2018;109;Hämeenlinna;31;4305;25000;36806;ei_rantaa
